,id,age,Ethnicity,gender,i,response,reaction_time,accuracy,img_emotion,img_ethnicity,img_gender,img_trigger,res_trigger,acc_trigger
392,ah,40,Danish,Male,./final_images\BM11_HO_happy.jpg,i,396.9764457999263,correct,happy,black,male,20,200,220
393,ah,40,Danish,Male,./final_images\WM02_HC_happy.jpg,i,397.75455289985985,correct,happy,white,male,20,200,220
394,ah,40,Danish,Male,./final_images\WM07_HO_happy.jpg,i,398.51155869988725,correct,happy,white,male,20,200,220
395,ah,40,Danish,Male,./final_images\AM02_SO_sad.jpg,e,399.56751629989594,correct,sad,black,male,30,100,130
396,ah,40,Danish,Male,./final_images\BM05_NC_neutral.jpg,i,400.4925257000141,neutral,neutral,black,male,40,200,140
397,ah,40,Danish,Male,./final_images\AF06_SC_sad.jpg,e,401.3255084999837,correct,sad,black,female,30,100,130
398,ah,40,Danish,Male,./final_images\WM02_HO_happy.jpg,i,402.1425103000365,correct,happy,white,male,20,200,220
399,ah,40,Danish,Male,./final_images\WM03_SC_sad.jpg,e,403.083642099984,correct,sad,white,male,30,100,130
400,ah,40,Danish,Male,./final_images\BM02_SO_sad.jpg,e,403.9615956998896,correct,sad,black,male,30,100,130
401,ah,40,Danish,Male,./final_images\BM04_NO_neutral.jpg,i,405.47551349992864,neutral,neutral,black,male,40,200,140
402,ah,40,Danish,Male,./final_images\BF12_NC_neutral.jpg,i,406.2765732000116,neutral,neutral,black,female,40,200,140
403,ah,40,Danish,Male,./final_images\WF15_SO_sad.jpg,e,406.95964529993944,correct,sad,white,female,30,100,130
404,ah,40,Danish,Male,./final_images\BF15_SO_sad.jpg,e,407.58746770001017,correct,sad,black,female,30,100,130
405,ah,40,Danish,Male,./final_images\AM10_SO_sad.jpg,e,408.1895091999322,correct,sad,black,male,30,100,130
406,ah,40,Danish,Male,./final_images\BM15_NO_neutral.jpg,e,408.82159639988095,neutral,neutral,black,male,40,100,140
407,ah,40,Danish,Male,./final_images\BF20_NC_neutral.jpg,e,410.0814665998332,neutral,neutral,black,female,40,100,140
408,ah,40,Danish,Male,./final_images\AF06_HO_happy.jpg,e,410.82350559998304,incorrect,happy,black,female,20,100,50
409,ah,40,Danish,Male,./final_images\WM05_NO_neutral.jpg,e,412.0784364999272,neutral,neutral,white,male,40,100,140
410,ah,40,Danish,Male,./final_images\WF06_SO_sad.jpg,e,412.7615072999615,correct,sad,white,female,30,100,130
411,ah,40,Danish,Male,./final_images\BF08_NC_neutral.jpg,e,413.6585373999551,neutral,neutral,black,female,40,100,140
412,ah,40,Danish,Male,./final_images\BF19_HC_happy.jpg,i,414.28153619985096,correct,happy,black,female,20,200,220
413,ah,40,Danish,Male,./final_images\BM02_HC_happy.jpg,i,415.08956059999764,correct,happy,black,male,20,200,220
414,ah,40,Danish,Male,./final_images\WM04_NO_neutral.jpg,i,416.4354748998303,neutral,neutral,white,male,40,200,140
415,ah,40,Danish,Male,./final_images\WF02_HC_happy.jpg,e,417.6104589998722,incorrect,happy,white,female,20,100,50
416,ah,40,Danish,Male,./final_images\WM02_SC_sad.jpg,e,418.4244878999889,correct,sad,white,male,30,100,130
417,ah,40,Danish,Male,./final_images\AF02_HO_happy.jpg,i,419.18552810000256,correct,happy,black,female,20,200,220
418,ah,40,Danish,Male,./final_images\BF16_SC_sad.jpg,e,420.220457599964,correct,sad,black,female,30,100,130
419,ah,40,Danish,Male,./final_images\BM08_HC_happy.jpg,i,421.411434300011,correct,happy,black,male,20,200,220
420,ah,40,Danish,Male,./final_images\WF09_HO_happy.jpg,i,422.4864941998385,correct,happy,white,female,20,200,220
421,ah,40,Danish,Male,./final_images\WF14_NC_neutral.jpg,e,423.50446419999935,neutral,neutral,white,female,40,100,140
422,ah,40,Danish,Male,./final_images\WM11_SC_sad.jpg,e,424.55455309990793,correct,sad,white,male,30,100,130
423,ah,40,Danish,Male,./final_images\AM01_SC_sad.jpg,i,429.75650569982827,incorrect,sad,black,male,30,200,50
424,ah,40,Danish,Male,./final_images\WM04_HO_happy.jpg,i,430.6035068000201,correct,happy,white,male,20,200,220
425,ah,40,Danish,Male,./final_images\BM09_HO_happy.jpg,i,431.39357719989493,correct,happy,black,male,20,200,220
426,ah,40,Danish,Male,./final_images\WF06_NO_neutral.jpg,i,432.4415454999544,neutral,neutral,white,female,40,200,140
427,ah,40,Danish,Male,./final_images\WF13_HO_happy.jpg,i,433.38544730003923,correct,happy,white,female,20,200,220
428,ah,40,Danish,Male,./final_images\WF08_HO_happy.jpg,i,434.16950930003077,correct,happy,white,female,20,200,220
429,ah,40,Danish,Male,./final_images\BF15_NO_neutral.jpg,e,435.166478500003,neutral,neutral,black,female,40,100,140
430,ah,40,Danish,Male,./final_images\WF07_HO_happy.jpg,i,436.1075138000306,correct,happy,white,female,20,200,220
431,ah,40,Danish,Male,./final_images\BF19_SC_sad.jpg,e,437.2125438998919,correct,sad,black,female,30,100,130
432,ah,40,Danish,Male,./final_images\WM05_NC_neutral.jpg,e,438.0354605000466,neutral,neutral,white,male,40,100,140
433,ah,40,Danish,Male,./final_images\BM01_HO_happy.jpg,i,438.8244904000312,correct,happy,black,male,20,200,220
434,ah,40,Danish,Male,./final_images\BM01_SC_sad.jpg,e,439.77839770005085,correct,sad,black,male,30,100,130
435,ah,40,Danish,Male,./final_images\AF01_SC_sad.jpg,e,440.62055259989575,correct,sad,black,female,30,100,130
436,ah,40,Danish,Male,./final_images\BF20_NO_neutral.jpg,e,441.4005034000147,neutral,neutral,black,female,40,100,140
437,ah,40,Danish,Male,./final_images\WF07_SO_sad.jpg,e,442.1744454000145,correct,sad,white,female,30,100,130
438,ah,40,Danish,Male,./final_images\AM05_SO_sad.jpg,e,442.80250269989483,correct,sad,black,male,30,100,130
439,ah,40,Danish,Male,./final_images\AF06_HC_happy.jpg,i,443.65349499997683,correct,happy,black,female,20,200,220
440,ah,40,Danish,Male,./final_images\BM06_SC_sad.jpg,i,445.02846229984425,incorrect,sad,black,male,30,200,50
441,ah,40,Danish,Male,./final_images\AM6_HC_happy.jpg,i,445.90943349990994,correct,happy,black,male,20,200,220
442,ah,40,Danish,Male,./final_images\WF08_SC_sad.jpg,e,447.0665194999892,correct,sad,white,female,30,100,130
443,ah,40,Danish,Male,./final_images\AM09_HC_happy.jpg,i,447.85744109982625,correct,happy,black,male,20,200,220
444,ah,40,Danish,Male,./final_images\WM13_NO_neutral.jpg,e,448.580364999827,neutral,neutral,white,male,40,100,140
445,ah,40,Danish,Male,./final_images\WF12_SO_sad.jpg,e,450.1414289998356,correct,sad,white,female,30,100,130
446,ah,40,Danish,Male,./final_images\BF02_HO_happy.jpg,i,450.953459299868,correct,happy,black,female,20,200,220
447,ah,40,Danish,Male,./final_images\AM01_SO_sad.jpg,e,451.9035354000516,correct,sad,black,male,30,100,130
448,ah,40,Danish,Male,./final_images\WM03_SO_sad.jpg,e,453.4804203999229,correct,sad,white,male,30,100,130
449,ah,40,Danish,Male,./final_images\WF01_HO_happy.jpg,i,454.27545469999313,correct,happy,white,female,20,200,220
